Shared_Markers,k0,k1,k2,Share_allele,Value,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel,ValueLog10,True_positive
15,0,8,7,22,20000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,121401,S,121401,F,4.301029995663981,1.0
14,1,10,4,18,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-30,30:720,0-99,149801,S,097102,S,0.0,0.0
15,0,9,6,21,1000000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,1000000+,075801,S,075801,F,6.0,2.0
15,0,6,9,24,4000000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,1000000+,026501,S,026501,F,6.6020599913279625,2.0
14,1,9,5,19,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,067302,F,020102,F,0.3010299956639812,0.0
14,1,8,6,20,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,137101,F,031402,S,0.3010299956639812,0.0
15,0,5,10,25,40000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,125101,F,125101,S,4.6020599913279625,2.0
14,1,7,7,21,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,053401,F,021302,F,0.6989700043360189,0.0
15,0,8,7,22,332472.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-30,30:720,100000-999999,118801,S,118801,F,5.521755075932259,2.0
14,1,9,5,19,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,117102,F,146902,S,0.3010299956639812,0.0
15,0,7,8,23,43803.6,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-60,60:690,10000-99999,042001,S,042001,F,4.641509804474113,1.0
15,0,9,6,21,30000000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000000+,037401,S,037401,F,7.477121254719663,2.0
14,1,7,7,21,30.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,132802,F,124002,F,1.4771212547196624,0.0
14,1,6,8,22,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,098702,F,122302,F,0.3010299956639812,0.0
14,1,9,5,19,100.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100-999,077601,F,148501,S,2.0,0.0
15,0,7,8,23,40670.3,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,021101,S,021101,F,4.609277375941938,1.0
15,0,11,4,19,200.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100-999,121401,S,060101,S,2.3010299956639813,1.0
14,1,8,6,20,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,102802,S,099702,F,0.6989700043360189,0.0
15,0,8,7,22,447848.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,100000-999999,129501,S,129501,F,5.651130639082125,2.0
15,0,5,10,25,29167000.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000000+,124801,S,124801,F,7.464891761639796,2.0
15,0,8,7,22,500.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,100-999,050801,F,050801,S,2.6989700043360187,1.0
15,0,8,7,22,7000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,092301,S,092301,F,3.845098040014257,1.0
14,1,10,4,18,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-30,30:720,0-99,068202,S,130602,F,0.3010299956639812,0.0
14,1,6,8,22,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,139502,F,010702,S,0.4771212547196624,0.0
15,0,6,9,24,6000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,042701,S,042701,F,3.7781512503836434,1.0
15,0,8,7,22,100000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,010701,S,010701,F,5.0,2.0
15,0,8,7,22,30000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,118201,S,118201,F,4.477121254719663,1.0
15,0,10,5,20,37196.9,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,093001,S,093001,F,4.5705067471670215,1.0
15,0,7,8,23,24699.8,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,10000-99999,146201,S,146201,F,4.392693436690919,1.0
15,0,8,7,22,68464.6,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-30,30:720,10000-99999,131001,S,131001,F,4.835466075162692,1.0
14,1,5,9,23,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,124901,S,077902,S,1.3010299956639813,0.0
14,1,9,5,19,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,119402,S,040002,F,0.0,0.0
14,1,7,7,21,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,107702,S,048802,S,0.0,0.0
14,1,8,6,20,6.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,091602,F,090002,F,0.7781512503836436,0.0
14,1,6,8,22,7.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,119702,F,041002,S,0.8450980400142568,0.0
15,0,9,6,21,971343000.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-60,60:690,1000000+,112401,S,112401,F,8.98737261477241,2.0
15,0,6,9,24,948.802,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100-999,026701,F,057302,S,2.977175591479766,1.0
15,0,10,5,20,1000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,1000-9999,148101,S,148101,F,3.0,1.0
15,0,4,11,26,283079.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,140901,S,140901,F,5.451907652754723,2.0
15,0,7,8,23,5888.9,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,1000-9999,092401,S,092401,F,3.770034179584242,1.0
14,1,8,6,20,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,051602,F,050801,F,0.3010299956639812,0.0
15,0,8,7,22,200000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-15,15:735,100000-999999,024601,F,024601,S,5.301029995663981,2.0
15,0,9,6,21,37195.9,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,10000-99999,110601,S,110601,F,4.570495071454267,1.0
15,0,7,8,23,800.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,100-999,013702,F,075102,S,2.903089986991944,1.0
14,1,6,8,22,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,122302,F,098702,F,0.0,0.0
15,0,4,11,26,200000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,032901,F,032901,S,5.301029995663981,2.0
13,2,5,8,21,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,079102,S,126201,F,0.0,0.0
14,1,9,5,19,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,091101,S,136601,F,1.3010299956639813,0.0
14,1,5,9,23,10.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-30,30:720,0-99,044202,S,016202,F,1.0,0.0
14,1,10,4,18,9.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,018501,F,024802,F,0.9542425094393248,0.0
15,0,8,7,22,13811.7,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,10000-99999,043601,S,043601,F,4.140247136593176,1.0
14,1,8,6,20,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,024502,F,009001,F,0.0,0.0
14,1,8,6,20,4.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,042101,F,084701,F,0.6020599913279624,0.0
14,1,8,6,20,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,010402,F,020401,F,0.3010299956639812,0.0
14,1,8,6,20,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,124801,F,127602,S,1.3010299956639813,0.0
15,0,6,9,24,18358.3,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,10000-99999,061601,S,061601,F,4.263832462551393,1.0
14,1,9,5,19,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,105802,S,149202,S,0.3010299956639812,0.0
14,1,7,7,21,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,039002,F,102102,S,1.3010299956639813,0.0
14,1,10,4,18,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,069102,S,071102,F,0.4771212547196624,0.0
13,2,7,6,19,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,108602,F,054902,S,0.4771212547196624,0.0
13,2,7,6,19,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,143402,F,098801,S,0.0,0.0
15,0,8,7,22,70000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,10000-99999,028301,F,028301,S,4.845098040014257,1.0
15,0,10,5,20,324.456,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-60,60:690,100-999,112302,F,059001,S,2.511155809756285,1.0
15,0,7,8,23,40000000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,1000000+,061501,S,061501,F,7.602059991327962,2.0
14,1,4,10,24,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,054002,S,055302,F,0.6989700043360189,0.0
15,0,6,9,24,193228.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,013601,S,013601,F,5.2860700587482174,1.0
15,0,6,9,24,128086.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,069001,S,069001,F,5.107501663273039,1.0
13,2,4,9,22,4.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,023302,F,108002,S,0.6020599913279624,0.0
15,0,8,7,22,9000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,065401,S,065401,F,3.9542425094393248,1.0
15,0,8,7,22,90000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,110001,S,110001,F,4.954242509439325,1.0
15,0,7,8,23,37599.5,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,084301,S,084301,F,4.575182069696683,1.0
15,0,6,9,24,10000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,116501,F,116501,S,4.0,1.0
13,2,3,10,23,6.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,137402,S,018602,F,0.7781512503836436,0.0
15,0,8,7,22,81553.2,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,070601,S,070601,F,4.911441006640258,1.0
15,0,8,7,22,7000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,064502,F,051101,S,3.845098040014257,1.0
15,0,6,9,24,3000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,1000-9999,071201,F,039502,F,3.4771212547196626,1.0
15,0,10,5,20,18262.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,104001,S,104001,F,4.2615483384446895,1.0
15,0,6,9,24,61173.6,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-30,30:720,10000-99999,146501,S,146501,F,4.786564039009001,1.0
12,3,5,7,19,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,0-99,063601,F,114102,F,0.0,0.0
14,1,8,6,20,30.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,144801,F,104602,F,1.4771212547196624,0.0
15,0,9,6,21,1000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,1000-9999,084701,S,037702,S,3.0,1.0
15,0,8,7,22,184.946,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-1,1:749,100-999,032302,F,054002,S,2.2670449428603168,1.0
15,0,11,4,19,99.4671,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,0-99,148501,S,148501,F,1.9976794561104485,1.0
15,0,11,4,19,1153460.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000000+,076401,S,076401,F,6.062002538535929,2.0
15,0,10,5,20,548.199,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,100-999,028301,S,068202,S,2.7389382389837094,1.0
15,0,7,8,23,200000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,047501,S,047501,F,5.301029995663981,2.0
15,0,7,8,23,600000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,128101,F,128101,S,5.778151250383644,2.0
15,0,7,8,23,300000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,086001,F,086001,S,5.477121254719663,2.0
15,0,6,9,24,157287.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-15,15:735,100000-999999,007901,S,007901,F,5.196692829034117,1.0
15,0,11,4,19,500.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,100-999,064502,S,033602,S,2.6989700043360187,1.0
14,1,7,7,21,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,075102,S,088202,S,0.6989700043360189,0.0
15,0,7,8,23,400000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,091101,F,091101,S,5.6020599913279625,2.0
14,1,9,5,19,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,006102,S,083301,F,0.4771212547196624,0.0
15,0,10,5,20,1103.45,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,1000-9999,148101,S,148101,F,3.042752659005548,1.0
13,2,7,6,19,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,114102,S,005702,F,0.3010299956639812,0.0
15,0,9,6,21,1000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,066701,F,066701,S,3.0,1.0
15,0,6,9,24,300000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,069001,F,069001,S,5.477121254719663,2.0
14,1,5,9,23,5.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,129702,F,132802,F,0.6989700043360189,0.0
14,1,5,9,23,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,123702,F,001702,F,0.3010299956639812,0.0
15,0,11,4,19,2000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,1000-9999,088301,F,088301,S,3.3010299956639813,1.0
15,0,8,7,22,30000000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000000+,069701,F,069701,S,7.477121254719663,2.0
15,0,6,9,24,80000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,019201,F,019201,S,4.903089986991944,1.0
15,0,10,5,20,3000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,083301,F,083301,S,3.4771212547196626,1.0
15,0,10,5,20,4209.91,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,1000-9999,014701,S,014701,F,3.624272811531353,1.0
14,1,8,6,20,60.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,140401,S,060401,F,1.7781512503836436,0.0
14,1,9,5,19,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,048102,S,026302,S,0.0,0.0
15,0,7,8,23,108819.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,091301,S,091301,F,5.036704730607954,1.0
15,0,7,8,23,60000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,10000-99999,103602,S,084402,S,4.778151250383644,1.0
15,0,7,8,23,155333.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,100000-999999,090101,S,090101,F,5.191263730006931,1.0
15,0,7,8,23,90000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,020301,S,020301,F,4.954242509439325,1.0
14,1,9,5,19,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,048102,S,040402,S,0.4771212547196624,0.0
15,0,9,6,21,3889.79,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,1000-9999,130701,S,130701,F,3.589926155489452,1.0
15,0,6,9,24,8000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,1000-9999,004501,S,004501,F,3.903089986991944,1.0
15,0,11,4,19,106770.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,100000-999999,053501,S,053501,F,5.028449242723508,2.0
14,1,7,7,21,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,032902,S,029702,F,1.3010299956639813,0.0
15,0,6,9,24,183768.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-175,175:575,100000-999999,103301,S,103301,F,5.264269888805544,1.0
14,1,10,4,18,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,0-99,081801,F,007102,S,0.3010299956639812,0.0
14,1,7,7,21,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,085302,S,126002,F,0.3010299956639812,0.0
15,0,9,6,21,400000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,100000-999999,099501,F,099501,S,5.6020599913279625,2.0
13,2,5,8,21,3.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,044502,F,101002,F,0.4771212547196624,0.0
15,0,7,8,23,931209.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,100000-999999,130001,S,130001,F,5.969047164719311,2.0
15,0,11,4,19,600000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,100000-999999,076401,F,076401,S,5.778151250383644,2.0
15,0,8,7,22,2767230.0,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-3,3:747,1000000+,141401,S,141401,F,6.442045257290431,2.0
15,0,8,7,22,46292.8,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,121401,S,121401,F,4.665513449691284,1.0
13,2,5,8,21,9.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,031502,F,144102,S,0.9542425094393248,0.0
14,1,7,7,21,2.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,037702,S,132302,S,0.3010299956639812,0.0
15,0,9,6,21,2168.27,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-97,97:653,1000-9999,032401,F,099802,F,3.3361133609886022,1.0
15,0,11,4,19,700.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,100-999,046602,S,146602,S,2.845098040014257,1.0
15,0,10,5,20,30.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,129902,S,084602,S,1.4771212547196624,0.0
15,0,4,11,26,200000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-97,97:653,100000-999999,064601,S,064601,F,5.301029995663981,2.0
14,1,5,9,23,20.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,008202,F,029102,F,1.3010299956639813,0.0
14,1,5,9,23,6.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,044902,F,074402,S,0.7781512503836436,0.0
14,1,13,1,15,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,0-99,117002,S,056701,S,0.0,0.0
15,0,8,7,22,5000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,1000-9999,020401,S,020401,F,3.6989700043360183,1.0
15,0,6,9,24,18939.5,15,BlindSeach,Simulados,Paternidad,15_BlindSeach_Simulados_Paternidad_allele,ipi-375,375:375,10000-99999,066301,S,066301,F,4.277368509508476,1.0
15,0,10,5,20,400.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,100-999,105302,S,095102,S,2.6020599913279625,1.0
15,0,10,5,20,20000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-375,375:375,10000-99999,134301,F,083702,F,4.301029995663981,1.0
15,0,6,9,24,700000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,100000-999999,106201,S,106201,F,5.845098040014257,2.0
15,0,6,9,24,8000.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,1000-9999,117801,S,117801,F,3.903089986991944,1.0
14,1,8,6,20,1.0,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-60,60:690,0-99,122502,S,143901,S,0.0,0.0
